-81.92	-81.92	-12.32	-38.76	65.48	-81.92	-59.92	-69.6	-81.92	81.88	-23.2	-37.8	22.92	-81.92	-69.28	-50.72
81.88	81.88	-18.44	-42.88	40.36	81.88	-79.84	-67.16	81.88	-81.92	-21.68	-37.76	-12.2	81.88	-24.76	-72.64
81.88	81.88	-31.08	-57.32	45.0	81.88	-81.92	-81.28	81.88	81.88	-42.48	-47.52	0.28	-79.2	-34.52	-65.92
81.88	81.88	-20.16	-44.12	41.72	81.88	-73.48	-65.64	81.88	81.88	-9.2	-33.72	-17.32	81.88	0.32	-36.64
-81.92	-81.92	-13.08	-35.6	52.4	-81.92	-60.24	-53.76	-81.92	-81.92	-0.72	-22.64	-1.64	-81.92	-5.48	-22.84
81.88	81.88	-33.52	-59.68	32.12	81.88	-77.96	-75.72	81.88	81.88	-21.2	-43.84	-4.8	81.88	-14.48	-39.64
-81.92	-81.92	-32.16	-54.16	40.04	-81.92	-81.92	-60.32	-81.92	-81.92	-14.36	-31.16	-6.96	-81.92	-62.88	-32.92
81.88	81.88	-19.84	-37.84	43.96	81.88	-66.36	-66.76	81.88	81.88	-14.0	-34.2	3.36	81.88	-53.44	-37.48
-81.92	-81.92	-35.6	-81.76	15.36	-81.92	-68.08	-81.92	-81.92	-81.92	-18.84	-38.44	-20.96	-81.92	-52.16	-49.12
81.88	81.88	-31.56	-67.84	21.2	81.88	-66.56	-81.92	81.88	81.88	-22.92	-44.16	-22.8	81.88	-37.08	-23.0
-81.92	-81.92	-17.32	-60.64	26.32	-81.92	-49.52	-48.72	-81.92	-81.92	-19.68	-35.2	-15.24	-81.92	-56.84	-53.24
81.88	81.88	-13.72	-45.12	17.08	81.88	-57.64	-38.16	81.88	81.88	-31.72	-35.8	-19.36	81.88	-57.04	-40.16
-81.92	-81.92	-4.96	-37.64	15.24	-81.92	-45.04	-29.48	-81.92	-81.92	-35.0	-35.04	-13.88	-80.2	-38.6	-42.16
81.88	81.88	-7.04	-35.4	26.96	81.88	-47.92	-49.64	81.88	81.88	-37.4	-39.52	-12.72	-81.92	-58.68	-46.04
-81.92	-81.92	-5.52	-16.28	14.32	-81.92	-41.0	-16.24	-81.92	-81.92	-27.16	-30.24	-26.68	81.88	-25.4	-29.0
81.88	81.88	-4.64	-27.0	13.48	81.88	-38.04	-36.24	81.88	81.88	-26.88	-31.48	-20.36	81.88	-21.76	-38.96
81.88	16.2	-9.64	-21.92	6.84	-81.92	-60.12	-36.04	-81.92	-81.92	-31.76	-26.4	-28.68	81.88	-35.48	-50.64
-81.92	-81.92	8.16	4.56	29.6	-81.92	-38.0	-18.2	-81.92	81.88	0.92	-6.44	-10.28	-81.92	-42.64	-7.32
81.88	81.88	7.2	7.16	37.44	81.88	-31.8	-1.84	81.88	-81.92	-6.32	-3.84	-0.04	81.88	-6.56	-19.16
-15.08	24.52	4.12	-13.88	35.72	62.04	-41.64	-35.16	81.88	81.88	-7.32	-13.2	2.52	-81.92	-14.72	-20.36
81.88	81.88	4.52	-5.32	28.92	81.88	-35.68	-22.08	81.88	81.88	-7.0	-12.12	-9.56	81.88	11.76	-10.52
-81.92	-81.92	17.08	11.12	28.48	-81.92	-15.52	-7.48	-81.92	-81.92	6.2	-3.32	-5.84	-81.92	-1.88	-20.48
81.88	81.88	6.92	-1.68	11.88	81.88	-28.48	-17.84	81.88	81.88	-16.64	-9.52	-14.08	81.88	-0.44	-9.24
-81.92	-81.92	37.64	31.76	22.12	-81.92	12.8	13.8	-81.92	-81.92	26.76	24.16	-10.52	-81.92	-13.96	15.12
81.88	81.88	31.56	21.84	32.24	81.88	-12.72	-3.4	81.88	81.88	5.52	6.08	-5.36	81.88	-12.72	-13.84
-81.92	-81.92	32.68	26.88	29.96	-81.92	-7.04	7.72	-81.92	-81.92	7.64	7.56	-14.04	-81.92	-0.72	-3.52
81.88	81.88	26.92	22.16	13.64	81.88	-20.32	-4.28	81.88	81.88	7.2	3.12	-23.08	81.88	5.88	-2.48
-81.92	-81.92	24.92	15.2	14.48	-81.92	-14.96	3.96	-81.92	-81.92	8.24	2.12	-42.92	-81.92	-8.92	-1.52
81.88	81.88	19.92	14.16	24.76	81.88	-10.88	2.28	81.88	81.88	4.8	6.2	-13.48	81.88	-1.84	15.76
-81.92	-81.92	28.6	28.92	10.56	-81.92	8.52	25.8	-81.92	-81.92	15.84	10.72	-20.2	-34.68	12.0	18.0
81.88	81.88	18.16	16.44	36.88	81.88	-3.4	14.88	81.88	81.88	5.0	3.4	-12.4	-81.92	-24.4	13.04
